itemNum,Name,StackSize,IsUntradable,PriceVendor,PriceSell,CanBeHq,LevelEquip,ave_cost,regSaleVelocity,ave_NQ_cost,nqSaleVelocity,ave_HQ_cost,hqSaleVelocity
29427,"""Neo-Ishgardian Plate Belt of Fending""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29428,"""Neo-Ishgardian Cap of Maiming""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29429,"""Neo-Ishgardian Top of Maiming""",1,0,109294,650,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29430,"""Neo-Ishgardian Gloves of Maiming""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29431,"""Neo-Ishgardian Bottoms of Maiming""",1,0,109294,650,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29432,"""Neo-Ishgardian Boots of Maiming""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29433,"""Neo-Ishgardian Plate Belt of Maiming""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29434,"""Neo-Ishgardian Hat of Striking""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29435,"""Neo-Ishgardian Top of Striking""",1,0,109294,650,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29436,"""Neo-Ishgardian Gloves of Striking""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29437,"""Neo-Ishgardian Bottoms of Striking""",1,0,109294,650,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29438,"""Neo-Ishgardian Boots of Striking""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29439,"""Neo-Ishgardian Leather Belt of Striking""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29440,"""Neo-Ishgardian Cap of Aiming""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29441,"""Neo-Ishgardian Top of Aiming""",1,0,109294,650,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29442,"""Neo-Ishgardian Gloves of Aiming""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29443,"""Neo-Ishgardian Bottoms of Aiming""",1,0,109294,650,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29444,"""Neo-Ishgardian Boots of Aiming""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29445,"""Neo-Ishgardian Leather Belt of Aiming""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29446,"""Neo-Ishgardian Hat of Scouting""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29447,"""Neo-Ishgardian Top of Scouting""",1,0,109294,650,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29448,"""Neo-Ishgardian Gloves of Scouting""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29449,"""Neo-Ishgardian Bottoms of Scouting""",1,0,109294,650,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29450,"""Neo-Ishgardian Sollerets of Scouting""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29451,"""Neo-Ishgardian Leather Belt of Scouting""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29452,"""Neo-Ishgardian Cap of Healing""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29453,"""Neo-Ishgardian Top of Healing""",1,0,109294,650,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29454,"""Neo-Ishgardian Gloves of Healing""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29455,"""Neo-Ishgardian Bottoms of Healing""",1,0,109294,650,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29456,"""Neo-Ishgardian Boots of Healing""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29457,"""Neo-Ishgardian Leather Belt of Healing""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29458,"""Neo-Ishgardian Hat of Casting""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29459,"""Neo-Ishgardian Top of Casting""",1,0,109294,650,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29460,"""Neo-Ishgardian Gloves of Casting""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29461,"""Neo-Ishgardian Bottoms of Casting""",1,0,109294,650,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29462,"""Neo-Ishgardian Boots of Casting""",1,0,65576,390,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29463,"""Neo-Ishgardian Leather Belt of Casting""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29464,"""Neo-Ishgardian Earring of Fending""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29465,"""Neo-Ishgardian Earring of Slaying""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29466,"""Neo-Ishgardian Earring of Aiming""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29467,"""Neo-Ishgardian Earring of Healing""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29468,"""Neo-Ishgardian Earring of Casting""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29469,"""Neo-Ishgardian Choker of Fending""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29470,"""Neo-Ishgardian Choker of Slaying""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29471,"""Neo-Ishgardian Choker of Aiming""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29472,"""Neo-Ishgardian Choker of Healing""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29473,"""Neo-Ishgardian Choker of Casting""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29474,"""Neo-Ishgardian Wristbands of Fending""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29475,"""Neo-Ishgardian Wristbands of Slaying""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29476,"""Neo-Ishgardian Wristbands of Aiming""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29477,"""Neo-Ishgardian Wristbands of Healing""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29478,"""Neo-Ishgardian Wristbands of Casting""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29479,"""Neo-Ishgardian Ring of Fending""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29480,"""Neo-Ishgardian Ring of Slaying""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29481,"""Neo-Ishgardian Ring of Aiming""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29482,"""Neo-Ishgardian Ring of Healing""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29483,"""Neo-Ishgardian Ring of Casting""",1,0,49679,296,1,80,NULL,NULL,NULL,NULL,NULL,NULL
29484,"""Master Carpenter VIII""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29485,"""Master Blacksmith VIII""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29486,"""Master Armorer VIII""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29487,"""Master Goldsmith VIII""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29488,"""Master Leatherworker VIII""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29489,"""Master Weaver VIII""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29490,"""Master Alchemist VIII""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29491,"""Master Culinarian VIII""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29492,"""Grade 3 Tincture of Strength""",999,0,12617,95,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29493,"""Grade 3 Tincture of Dexterity""",999,0,12617,95,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29494,"""Grade 3 Tincture of Vitality""",999,0,12617,95,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29495,"""Grade 3 Tincture of Intelligence""",999,0,12617,95,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29496,"""Grade 3 Tincture of Mind""",999,0,12617,95,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29497,"""Ovim Meatballs""",999,0,3785,30,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29498,"""Mors""",999,0,3785,30,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29499,"""Lemon Waffle""",999,0,3785,30,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29500,"""Honey Croissant""",999,0,3785,30,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29501,"""Sausage and Sauerkraut""",999,0,3785,30,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29502,"""Stuffed Highland Cabbage""",999,0,3785,30,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29503,"""Pickled Herring""",999,0,3785,30,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29504,"""Herring Pie""",999,0,3785,30,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29505,"""Farmer's Breakfast""",999,0,3785,30,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29506,"""Silkie Pudding""",999,0,3785,30,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29507,"""Lingonberry""",999,0,2523,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29508,"""Strong Flour""",999,0,2523,4,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29509,"""Highland Cabbage""",999,0,2523,7,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29510,"""Platinum Herring""",999,0,2523,8,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29511,"""Silkie Egg""",999,0,2523,5,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29512,"""Shimmering Quartz""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29513,"""Serpent's-eye""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29514,"""Sacred Springwater""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29515,"""Kindling Crystal""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29516,"""Slough Serpentinite""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29517,"""Splendid Iron Ore""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29518,"""Splendid Flint Stone""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29519,"""Splendid Slate""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29520,"""Splendid Ant Egg""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29521,"""Splendid Scorpion""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29522,"""Splendid Amber""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29523,"""Splendid Chalcanthite""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29524,"""Splendid Mineral Oil""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29525,"""Splendid Purple Pigment""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29526,"""Splendid Natron""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29527,"""Splendid Clay""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29528,"""Splendid Graphite""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29529,"""Splendid Rock Salt""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29530,"""Splendid Saltpeter""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29531,"""Splendid Holey Stone""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29532,"""Splendid Gravel""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29533,"""Splendid Stone""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29534,"""Splendid Worm""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29535,"""Splendid Dense Iron Ore""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29536,"""Splendid Bone Fragment""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29537,"""Splendid Black Rock""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29538,"""Ancient Amber""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29539,"""Spectral Cocoon""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29540,"""Spiritweed Root""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29541,"""Serpent Pepper""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29542,"""Boggy Bark""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29543,"""Splendid Flax""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29544,"""Splendid Seeds""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29545,"""Splendid Water Ivy""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29546,"""Splendid Silkworm""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29547,"""Splendid Wild Berries""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29548,"""Splendid Lavender""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29549,"""Splendid Tarantula""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29550,"""Splendid Greenwattle""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29551,"""Splendid Turmeric""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29552,"""Splendid Marimo""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29553,"""Splendid Trillium""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29554,"""Splendid Tarichuk Feather""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29555,"""Splendid Tree Bark""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29556,"""Splendid Mugwort""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29557,"""Splendid Stalk""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29558,"""Splendid Broombush""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29559,"""Splendid Nut""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29560,"""Splendid Beehive Chip""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29561,"""Splendid Roots""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29562,"""Splendid Earthworm""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29563,"""Splendid Hemp""",999,1,2,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29564,"""Glowfish""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29565,"""Shimmershell""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29566,"""Dalan's Claw""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29567,"""Magma Eel""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29568,"""Mossy Tortoise""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29569,"""Splendid Clawbow""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29570,"""Splendid Trout""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29571,"""Splendid Eryops""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29572,"""Splendid Robber Crab""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29573,"""Splendid Piranha""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29574,"""Splendid Pirarucu""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29575,"""Splendid Poison Catfish""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29576,"""Splendid Pondfrond""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29577,"""Splendid Spiralshell""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29578,"""Splendid Sponge""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29579,"""Splendid Cockle""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29580,"""Splendid Silver Kitten""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29581,"""Splendid Night's Bass""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29582,"""Splendid Magmatongue""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29583,"""Splendid Treescale""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29584,"""Splendid Pipira""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29585,"""Splendid Shellfish""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29586,"""Splendid Egg-bearing Trout""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29587,"""Splendid Diamondtongue""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29588,"""Splendid Larva""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29589,"""Splendid Mammoth Shellfish""",999,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29590,"""Pelagic Clay""",999,0,899,24,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29591,"""Professional's Saw""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29592,"""Professional's Cross-pein Hammer""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29593,"""Professional's Raising Hammer""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29594,"""Professional's Lapidary Hammer""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29595,"""Professional's Round Knife""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29596,"""Professional's Needle""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29597,"""Professional's Alembic""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29598,"""Professional's Frypan""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29599,"""Professional's Pickaxe""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29600,"""Professional's Hatchet""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29601,"""Professional's Fishing Rod""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29602,"""Professional's Beret of Crafting""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29603,"""Professional's Jacket of Crafting""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29604,"""Professional's Fingerless Gloves of Crafting""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29605,"""Professional's Trousers of Crafting""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29606,"""Professional's Shoes of Crafting""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29607,"""Professional's Bandana of Gathering""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29608,"""Professional's Coat of Gathering""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29609,"""Professional's Gloves of Gathering""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29610,"""Professional's Breeches of Gathering""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29611,"""Professional's Boots of Gathering""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29612,"""Skysteel Saw""",1,1,80000,1772,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29613,"""Skysteel Cross-pein Hammer""",1,1,80000,1772,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29614,"""Skysteel Raising Hammer""",1,1,80000,1772,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29615,"""Skysteel Lapidary Hammer""",1,1,80000,1772,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29616,"""Skysteel Round Knife""",1,1,80000,1772,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29617,"""Skysteel Needle""",1,1,80000,1772,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29618,"""Skysteel Alembic""",1,1,80000,1772,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29619,"""Skysteel Frypan""",1,1,80000,1772,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29620,"""Skysteel Hatchet""",1,1,80000,1772,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29621,"""Skysteel Pickaxe""",1,1,80000,1772,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29622,"""Skysteel Fishing Rod""",1,1,80000,1772,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29623,"""Skysteel Saw +1""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29624,"""Skysteel Cross-pein Hammer +1""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29625,"""Skysteel Raising Hammer +1""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29626,"""Skysteel Lapidary Hammer +1""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29627,"""Skysteel Round Knife +1""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29628,"""Skysteel Needle +1""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29629,"""Skysteel Alembic +1""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29630,"""Skysteel Frypan +1""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29631,"""Skysteel Hatchet +1""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29632,"""Skysteel Pickaxe +1""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29633,"""Skysteel Fishing Rod +1""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29634,"""Dragonsung Saw""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29635,"""Dragonsung Cross-pein Hammer""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29636,"""Dragonsung Raising Hammer""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29637,"""Dragonsung Lapidary Hammer""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29638,"""Dragonsung Round Knife""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29639,"""Dragonsung Needle""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29640,"""Dragonsung Alembic""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29641,"""Dragonsung Frypan""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29642,"""Dragonsung Hatchet""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29643,"""Dragonsung Pickaxe""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29644,"""Dragonsung Fishing Rod""",1,1,2,0,0,80,NULL,NULL,NULL,NULL,NULL,NULL
29645,"""Oddly Specific Petrified Orb""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29646,"""Oddly Specific Rivets""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29647,"""Oddly Specific Wire""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29648,"""Oddly Specific Whetstone""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29649,"""Oddly Specific Leather""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29650,"""Oddly Specific Moonbeam Silk""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29651,"""Oddly Specific Synthetic Resin""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29652,"""Oddly Specific Seed Extract""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29653,"""Oddly Specific Shaft""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29654,"""Oddly Specific Fitting""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29655,"""Oddly Specific Chainmail Sheet""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29656,"""Oddly Specific Gemstone""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29657,"""Oddly Specific Vellum""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29658,"""Oddly Specific Velvet""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29659,"""Oddly Specific Glass""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29660,"""Oddly Specific Seed Flour""",999,1,1050,35,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29661,"""Oddly Specific Petrified Log""",999,0,2523,40,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29662,"""Oddly Specific Iron Sand""",999,0,2523,40,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29663,"""Oddly Specific Iron Ore""",999,0,2523,40,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29664,"""Oddly Specific Uncut Gemstone""",999,0,2523,40,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29665,"""Oddly Specific Skin""",999,0,2523,40,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29666,"""Oddly Specific Cotton""",999,0,2523,40,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29667,"""Oddly Specific Quartz""",999,0,2523,40,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29668,"""Oddly Specific Seeds""",999,0,2523,40,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29669,"""Oddly Specific Latex""",999,1,210,7,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29670,"""Oddly Specific Fossil Dust""",999,1,210,7,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29671,"""Oddly Specific Obsidian""",999,1,210,7,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29672,"""Oddly Specific Mineral Sand""",999,1,210,7,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29673,"""Thinker's Coral""",999,1,210,7,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29674,"""Oddly Specific Amber""",999,1,210,7,1,1,NULL,NULL,NULL,NULL,NULL,NULL
29675,"""Oddly Specific Bauble""",999,1,210,7,0,1,NULL,NULL,NULL,NULL,NULL,NULL
